symbol,strategy,entry_time,direction,trend,btc_regime,regime,entry,stop_loss,tp1,tp2,rr,actual_rr,rsi,rsi_dir,ema_spread_pct,atr_pct,pb_candles,entry_body_pct,ema21_dist_pct,entry_delay_1h,size_multiplier,risk_usd,position_size,outcome,exit_price,exit_reason,candles_held,pnl
BCH/USDT,S5,2025-08-18 12:00,SHORT,range,n/a,TRENDING,562.3,576.34197,534.21606,506.13212,2.0,-1.0,29.7,,4.53,1.69,,,,0,0.25,7.5,0.5341,sl,576.34197,stop_loss,98,-7.5
TAO/USDT,S5,2025-08-18 12:00,SHORT,range,n/a,TRANSITIONAL,352.6,368.327881,321.144238,289.688476,2.0,-1.0,35.5,,6.94,2.8,,,,0,1.5,45.0,2.8612,sl,368.327881,stop_loss,103,-45.0
FET/USDT,S5,2025-08-19 00:00,SHORT,range,n/a,TRANSITIONAL,0.678,0.700455,0.63309,0.58818,2.0,-1.0,39.8,,6.73,2.49,,,,0,0.5,8.75,389.6682,sl,0.700455,stop_loss,88,-8.75
LTC/USDT,S5,2025-08-25 20:00,SHORT,range,n/a,TRANSITIONAL,109.31,114.370972,99.188056,89.066112,2.0,-1.0,29.3,,9.15,2.53,,,,0,0.5,8.75,1.7289,sl,114.370972,stop_loss,23,-8.75
TON/USDT,S5,2025-08-25 20:00,SHORT,range,n/a,TRANSITIONAL,3.157,3.269393,2.932214,2.707428,2.0,-1.0,30.9,,6.04,1.99,,,,0,0.25,4.38,38.9259,sl,3.269393,stop_loss,63,-4.38
BCH/USDT,S5,2025-08-26 00:00,SHORT,range,n/a,TRANSITIONAL,543.6,568.306353,494.187294,444.774588,2.0,-1.0,28.5,,8.93,1.99,,,,0,0.25,4.38,0.1771,sl,568.306353,stop_loss,173,-4.38
PENGU/USDT,S5,2025-09-08 12:00,LONG,range,n/a,TRANSITIONAL,0.032428,0.029532,0.03822,0.044012,2.0,2.05,76.4,,6.63,2.83,,,,0,1.5,26.25,9064.2265,tp1+timeout,0.038363,timeout,240,53.15
RENDER/USDT,S5,2025-09-08 12:00,LONG,range,n/a,TRANSITIONAL,3.629,3.496674,3.893652,4.158304,2.0,1.87,69.4,,4.9,1.67,,,,0,0.25,4.38,33.0623,tp1+trail,3.877023,trail_stop,21,8.48
DASH/USDT,S5,2025-09-08 16:00,LONG,range,n/a,TRANSITIONAL,25.32,24.700659,26.558682,27.797364,2.0,-1.0,66.0,,9.03,2.05,,,,0,0.5,15.0,24.2193,sl,24.700659,stop_loss,22,-15.0
DOGE/USDT,S5,2025-09-08 16:00,LONG,range,n/a,RANGING,0.2384,0.224408,0.266384,0.294368,2.0,2.01,78.3,,7.5,1.78,,,,0,0.25,4.38,312.6787,tp1+trail,0.266574,trail_stop,96,8.78
VIRTUAL/USDT,S5,2025-09-08 16:00,LONG,range,n/a,TRANSITIONAL,1.2709,1.148418,1.515864,1.760828,2.0,0.83,79.5,,10.45,2.77,,,,0,0.5,8.75,71.4391,timeout,1.3722,timeout,240,7.24
ALT/USDT,S5,2025-09-09 00:00,LONG,range,n/a,TRANSITIONAL,0.03319,0.032396,0.034778,0.036366,2.0,1.26,63.3,,6.68,2.01,,,,0,0.5,15.0,18891.6877,tp1+trail,0.034187,trail_stop,12,24.41
SUI/USDT,S5,2025-09-09 00:00,LONG,range,n/a,TRANSITIONAL,3.4997,3.415626,3.667848,3.835996,2.0,1.03,63.2,,4.05,1.55,,,,0,0.25,7.5,89.2071,tp1+trail,3.586626,trail_stop,61,11.38
ONDO/USDT,S5,2025-09-10 04:00,LONG,range,n/a,TRANSITIONAL,1.0369,0.928522,1.253656,1.470412,2.0,-0.19,76.4,,7.72,2.27,,,,0,0.5,15.0,138.4045,timeout,1.0162,timeout,240,-2.86
PEPE/USDT,S5,2025-09-10 04:00,LONG,range,n/a,TRANSITIONAL,1.1e-05,1e-05,1.2e-05,1.3e-05,2.92,1.0,64.1,,11.52,2.27,,,,0,0.5,15.0,15000000.0,tp1+trail,1.2e-05,trail_stop,70,15.08
TRUMP/USDT,S5,2025-09-10 04:00,LONG,range,n/a,TRANSITIONAL,8.77,8.498261,9.313478,9.856956,2.0,1.97,64.6,,5.76,1.41,,,,0,0.25,7.5,27.6,tp1+trail,9.304782,trail_stop,81,14.88
ME/USDT,S5,2025-09-13 04:00,LONG,range,n/a,TRANSITIONAL,0.718,0.698953,0.756094,0.794188,2.0,-1.0,68.7,,4.86,1.68,,,,0,0.25,7.5,393.7628,sl,0.698953,stop_loss,32,-7.5
AAVE/USDT,S5,2025-09-13 12:00,LONG,range,n/a,TRANSITIONAL,319.81,312.784108,333.861784,347.913568,2.0,-1.0,63.3,,8.39,1.7,,,,0,0.25,7.5,1.0675,sl,312.784108,stop_loss,4,-7.5
ALT/USDT,S5,2025-09-13 12:00,LONG,range,n/a,TRANSITIONAL,0.03639,0.035019,0.039132,0.041874,2.0,-1.0,66.1,,6.27,2.26,,,,0,0.5,15.0,10940.919,sl,0.035019,stop_loss,16,-15.0
ZEC/USDT,S3,2025-09-17 06:00,LONG,bull,bull,TRENDING,51.69,50.610616,56.783848,61.737696,2.0,-1.0,56.0,-0.3,3.24,2.64,1.0,89.7,0.518,1,0.5,15.0,13.8968,sl,50.610616,stop_loss,9,-15.0
ICP/USDT,S5,2025-09-18 20:00,LONG,range,n/a,TRANSITIONAL,4.93,4.811446,5.167108,5.404216,2.0,-1.0,60.8,,6.17,1.69,,,,0,0.25,7.5,63.2623,sl,4.811446,stop_loss,13,-7.5
COS/USDT,S5,2025-09-22 12:00,SHORT,range,n/a,TRANSITIONAL,0.002883,0.003144,0.002361,0.001839,2.0,-1.0,18.7,,5.39,2.23,,,,0,0.5,15.0,57471.2644,sl,0.003144,stop_loss,229,-15.0
DASH/USDT,S3,2025-10-09 17:00,LONG,bull,bull,TRENDING,31.74,29.296885,40.694988,48.999976,2.0,4.95,52.1,4.4,3.91,6.03,4.0,87.7,0.847,0,0.75,13.12,5.3722,tp1+trail,43.826885,trail_stop,9,56.52
BCH/USDT,S5,2025-10-11 20:00,SHORT,range,n/a,TRANSITIONAL,502.1,574.643313,357.013374,211.926748,2.0,0.15,25.4,,4.87,3.56,,,,0,1.5,45.0,0.6203,timeout,491.2,timeout,240,6.76
TRUMP/USDT,S3,2025-10-14 01:00,SHORT,bear,bear,TRENDING,6.41,6.595125,1.5,4.2673,9.34,2.91,44.9,-1.3,6.56,4.7,3.0,100.0,-0.132,0,1.5,45.0,243.079,timeout,5.872,timeout,240,130.78
COS/USDT,S3,2025-10-14 02:00,SHORT,bear,bear,TRENDING,0.002358,0.002431,0.000994,0.001517,6.53,3.51,44.9,-1.9,8.66,4.59,3.0,90.0,-0.593,1,1.5,75.0,1027397.2603,timeout,0.002102,timeout,240,263.01
FIDA/USDT,S3,2025-10-14 02:00,SHORT,bear,bear,TRENDING,0.0652,0.067135,0.03,0.038096,5.21,3.77,45.6,0.0,7.83,5.21,2.0,75.0,-0.847,1,0.75,37.5,19379.845,timeout,0.0579,timeout,240,141.47
GMT/USDT,S3,2025-10-14 02:00,SHORT,bear,bear,TRENDING,0.0306,0.031521,0.005,0.018452,8.58,3.74,44.3,-2.0,8.72,5.75,3.0,100.0,-0.077,1,0.75,37.5,40716.6124,timeout,0.02716,timeout,240,140.07
INJ/USDT,S3,2025-10-14 02:00,SHORT,bear,bear,TRENDING,9.72,10.0317,2.74,6.370352,8.36,4.33,44.7,-0.4,9.1,5.59,2.0,85.7,-0.332,1,0.75,37.5,120.308,timeout,8.37,timeout,240,162.42
PEPE/USDT,S3,2025-10-14 02:00,SHORT,bear,bear,TRENDING,7.71e-06,8e-06,7e-06,6e-06,2.03,2.45,46.5,-1.8,8.18,5.41,3.0,78.6,-0.352,1,0.75,37.5,129310344.8276,tp1+trail,7e-06,trail_stop,56,77.27
TON/USDT,S3,2025-10-14 02:00,SHORT,bear,bear,TRENDING,2.315,2.376662,0.554,1.57462,9.6,3.07,45.8,1.3,6.57,4.82,2.0,87.1,-0.136,1,1.5,75.0,1216.3083,timeout,2.126,timeout,240,229.88
ALT/USDT,S3,2025-10-14 03:00,SHORT,bear,bear,TRENDING,0.02192,0.022537,0.0063,0.013208,7.17,4.59,45.5,3.0,9.46,6.33,2.0,70.4,-0.716,2,0.75,37.5,60777.9579,timeout,0.01909,timeout,240,172.0
LUNC/USDT,S3,2025-10-14 03:00,SHORT,bear,bear,TRENDING,4.238e-05,4.3e-05,1.6e-05,2.8e-05,7.29,-1.0,44.4,0.1,8.98,5.16,2.0,58.7,-0.87,2,0.75,37.5,60483870.9677,sl,4.3e-05,stop_loss,24,-37.5
CHZ/USDT,S3,2025-10-15 09:00,SHORT,bear,bear,TRENDING,0.0356,0.036487,0.01,0.023944,8.94,3.7,46.2,-2.7,4.92,4.47,5.0,82.9,-0.425,0,1.5,75.0,84554.6787,timeout,0.03232,timeout,240,277.34
ICP/USDT,S5,2025-10-17 16:00,SHORT,range,n/a,TRENDING,3.007,3.172629,2.675742,2.344484,2.0,-1.0,32.5,,19.93,4.76,,,,0,1.5,75.0,452.8193,sl,3.172629,stop_loss,62,-75.0
RENDER/USDT,S3,2025-10-20 00:00,SHORT,bear,bear,TRENDING,2.498,2.56746,2.276,0.426,2.15,-1.0,47.5,1.1,5.74,3.36,2.0,53.0,-1.259,3,1.5,75.0,1079.7581,sl,2.56746,stop_loss,3,-75.0
ME/USDT,S3,2025-10-21 22:00,SHORT,bear,bear,TRENDING,0.439,0.455591,0.07,0.297396,10.66,-1.0,45.7,-1.6,3.13,3.03,2.0,81.8,-1.546,1,1.5,75.0,4520.5232,sl,0.455591,stop_loss,120,-75.0
CHZ/USDT,S5,2025-10-30 20:00,SHORT,range,n/a,TRENDING,0.02973,0.031701,0.025788,0.021846,2.0,-1.0,24.2,,6.09,2.56,,,,0,0.5,25.0,12683.9168,sl,0.031701,stop_loss,59,-25.0
FIDA/USDT,S5,2025-10-30 20:00,SHORT,range,n/a,TRENDING,0.0523,0.057802,0.041296,0.030292,2.0,-1.0,24.0,,9.93,3.83,,,,0,1.5,45.0,8178.8441,sl,0.057802,stop_loss,44,-45.0
GMT/USDT,S5,2025-10-30 20:00,SHORT,range,n/a,TRENDING,0.02333,0.02555,0.01889,0.01445,2.0,-1.0,18.7,,12.75,3.17,,,,0,1.5,45.0,20270.2703,sl,0.02555,stop_loss,37,-45.0
ENA/USDT,S5,2025-11-03 12:00,SHORT,range,n/a,TRENDING,0.3528,0.371581,0.315238,0.277676,2.0,1.83,28.9,,12.9,4.01,,,,0,1.5,45.0,2396.0385,tp1+trail,0.318442,trail_stop,34,86.16
INJ/USDT,S5,2025-11-03 16:00,SHORT,range,n/a,TRENDING,6.73,7.565483,5.059034,3.388068,2.0,-1.0,28.9,,9.2,4.62,,,,0,1.5,45.0,53.8611,sl,7.565483,stop_loss,98,-45.0
ME/USDT,S5,2025-11-03 16:00,SHORT,range,n/a,TRENDING,0.398,0.440829,0.312342,0.226684,2.0,-1.0,32.3,,8.8,4.44,,,,0,1.5,45.0,1050.69,sl,0.440829,stop_loss,98,-45.0
ONDO/USDT,S5,2025-11-03 16:00,SHORT,range,n/a,TRENDING,0.6096,0.672061,0.484678,0.359756,2.0,-1.0,24.1,,6.58,3.43,,,,0,1.5,45.0,720.4496,sl,0.672061,stop_loss,97,-45.0
FIDA/USDT,S5,2025-11-12 00:00,SHORT,range,n/a,TRENDING,0.0546,0.058963,0.045874,0.037148,2.0,1.27,38.7,,7.27,3.89,,,,0,1.5,26.25,6016.5024,tp1+trail,0.049063,trail_stop,160,42.91
LUNC/USDT,S5,2025-11-12 00:00,SHORT,range,n/a,TRENDING,3.5e-05,3.7e-05,3.2e-05,2.9e-05,2.05,1.0,35.3,,4.6,2.87,,,,0,1.5,45.0,22500000.0,tp1+trail,3.3e-05,trail_stop,47,53.1
ENA/USDT,S3,2025-11-12 15:00,SHORT,bear,bear,TRENDING,0.316,0.333641,0.251278,0.186556,2.0,3.29,45.2,2.1,3.74,4.48,1.0,60.2,-1.942,2,1.5,45.0,2550.8758,tp1+trail,0.258019,trail_stop,173,156.5
CHZ/USDT,S5,2025-11-12 16:00,SHORT,range,n/a,TRENDING,0.03301,0.034258,0.030514,0.028018,2.0,1.16,47.5,,4.94,2.65,,,,0,0.5,25.0,20032.0513,tp1+trail,0.031563,trail_stop,48,39.5
SUI/USDT,S5,2025-11-12 16:00,SHORT,range,n/a,TRENDING,1.9974,2.115858,1.760484,1.523568,2.0,1.63,40.1,,9.52,3.31,,,,0,1.5,75.0,633.1358,tp1+trail,1.804576,trail_stop,62,136.04
WLD/USDT,S5,2025-11-12 16:00,SHORT,range,n/a,TRENDING,0.771,0.830343,0.652314,0.533628,2.0,1.55,43.1,,9.27,3.72,,,,0,1.5,75.0,1263.839,tp1+trail,0.679028,trail_stop,142,133.12
GMT/USDT,S5,2025-11-12 20:00,SHORT,range,n/a,TRENDING,0.02262,0.024772,0.018316,0.014012,2.0,1.74,39.8,,6.36,3.37,,,,0,1.5,75.0,34851.3011,tp1+trail,0.018884,trail_stop,212,140.09
ME/USDT,S5,2025-11-12 20:00,SHORT,range,n/a,TRANSITIONAL,0.402,0.437728,0.330544,0.259088,2.0,-1.0,41.0,,7.54,3.35,,,,0,1.5,75.0,2099.1939,sl,0.437728,stop_loss,19,-75.0
COS/USDT,S5,2025-11-13 20:00,SHORT,range,n/a,TRENDING,0.001679,0.00187,0.001297,0.000915,2.0,-1.0,33.9,,9.76,3.93,,,,0,1.5,75.0,392670.1571,sl,0.00187,stop_loss,193,-75.0
PENGU/USDT,S5,2025-11-13 20:00,SHORT,range,n/a,TRENDING,0.013173,0.015316,0.008887,0.004601,2.0,1.24,31.4,,15.24,4.84,,,,0,1.5,75.0,34997.6668,timeout,0.010507,timeout,240,93.3
TAO/USDT,S5,2025-11-13 20:00,SHORT,range,n/a,TRANSITIONAL,335.8,367.815298,271.769404,207.738808,2.0,1.65,34.7,,13.94,4.42,,,,0,1.5,75.0,2.3426,tp1+trail,282.845894,trail_stop,186,137.02
AAVE/USDT,S5,2025-11-14 04:00,SHORT,range,n/a,TRENDING,193.0,205.94592,167.10816,141.21632,2.0,1.26,38.9,,15.58,4.09,,,,0,1.5,75.0,5.7933,tp1+trail,176.74776,trail_stop,107,122.08
ALT/USDT,S5,2025-11-14 04:00,SHORT,range,n/a,TRENDING,0.01551,0.01629,0.01395,0.01239,2.0,0.92,38.2,,14.07,4.39,,,,0,1.5,75.0,96153.8462,tp1+trail,0.014791,trail_stop,108,109.54
ONDO/USDT,S5,2025-11-14 04:00,SHORT,range,n/a,TRENDING,0.6057,0.630948,0.555204,0.504708,2.0,2.65,37.2,,13.34,3.38,,,,0,1.5,75.0,2970.5323,tp1+trail,0.538896,trail_stop,97,174.22
PEPE/USDT,S5,2025-11-14 04:00,SHORT,range,n/a,TRENDING,5e-06,6e-06,4e-06,3e-06,2.08,1.0,32.6,,13.7,3.66,,,,0,1.5,75.0,75000000.0,tp1+trail,4e-06,trail_stop,187,76.88
DOGE/USDT,S5,2025-11-14 12:00,SHORT,range,n/a,TRENDING,0.16206,0.168836,0.148508,0.134956,2.0,1.05,36.6,,10.96,3.15,,,,0,1.5,75.0,11068.477,tp1+trail,0.154926,trail_stop,131,114.48
TON/USDT,S5,2025-11-14 12:00,SHORT,range,n/a,TRENDING,1.929,2.029604,1.727792,1.526584,2.0,1.19,36.6,,9.05,2.97,,,,0,1.5,75.0,745.4972,tp1+trail,1.808814,trail_stop,94,119.8
BCH/USDT,S5,2025-11-15 00:00,SHORT,range,n/a,TRANSITIONAL,479.6,509.619123,419.561754,359.523508,2.0,-1.0,37.3,,7.53,3.05,,,,0,1.5,75.0,2.4984,sl,509.619123,stop_loss,12,-75.0
LUNC/USDT,S3,2025-11-17 17:00,SHORT,bear,bear,TRENDING,3.166e-05,3.3e-05,2.7e-05,2.2e-05,2.01,3.48,45.9,3.6,5.05,3.45,1.0,83.0,-1.862,4,1.5,75.0,55970149.2537,tp1+trail,2.7e-05,trail_stop,91,263.96
AAVE/USDT,S3,2025-11-19 03:00,SHORT,bear,bear,TRENDING,175.56,181.182999,157.290868,139.021736,2.0,3.04,45.3,-0.6,5.44,3.19,2.0,74.5,-0.12,2,1.5,75.0,13.3381,tp1+trail,158.452999,trail_stop,53,235.93
WLD/USDT,S3,2025-11-19 03:00,SHORT,bear,bear,TRENDING,0.676,0.696531,0.60627,0.53654,2.0,-1.0,43.7,-2.2,4.78,3.09,2.0,66.7,-0.624,2,1.5,75.0,3653.0125,sl,0.696531,stop_loss,30,-75.0
TRUMP/USDT,S5,2025-11-20 12:00,SHORT,range,n/a,TRANSITIONAL,6.82,7.038498,6.383004,5.946008,2.0,2.82,41.1,,4.38,2.39,,,,0,0.5,25.0,114.4175,tp1+trail,6.202996,trail_stop,24,60.3
TON/USDT,S5,2025-11-20 16:00,SHORT,range,n/a,TRENDING,1.691,1.765762,1.541476,1.391952,2.0,2.6,31.7,,7.53,2.34,,,,0,0.5,25.0,334.3945,tp1+trail,1.496524,trail_stop,15,57.52
CHZ/USDT,S5,2025-11-20 20:00,SHORT,range,n/a,TRENDING,0.02843,0.030983,0.023324,0.018218,2.0,-1.0,31.9,,7.01,2.84,,,,0,1.5,75.0,29377.2033,sl,0.030983,stop_loss,180,-75.0
DOGE/USDT,S5,2025-11-20 20:00,SHORT,range,n/a,TRENDING,0.14965,0.162106,0.124738,0.099826,2.0,-0.0,37.4,,9.28,3.19,,,,0,1.5,75.0,6021.1946,timeout,0.14966,timeout,240,-0.06
ME/USDT,S5,2025-11-20 20:00,SHORT,range,n/a,RANGING,0.367,0.41394,0.27312,0.17924,2.0,0.75,40.8,,6.48,3.78,,,,0,1.5,75.0,1597.7844,timeout,0.332,timeout,240,55.92
ONDO/USDT,S5,2025-11-20 20:00,SHORT,range,n/a,TRENDING,0.5058,0.55888,0.39964,0.29348,2.0,-0.19,33.9,,11.65,3.51,,,,0,1.5,75.0,1412.9616,timeout,0.5158,timeout,240,-14.13
LTC/USDT,S5,2025-11-21 12:00,SHORT,range,n/a,TRANSITIONAL,81.75,90.604616,64.040768,46.331536,2.0,0.55,23.3,,9.55,3.83,,,,0,1.5,75.0,8.4702,timeout,76.92,timeout,240,40.91
TAO/USDT,S3,2025-11-24 06:00,SHORT,bear,bear,TRENDING,285.0,299.631819,234.584906,184.669812,2.0,-1.0,44.6,-11.0,6.07,4.24,4.0,94.4,-2.486,1,1.5,75.0,5.1258,sl,299.631819,stop_loss,14,-75.0
LUNC/USDT,S3,2025-11-25 07:00,SHORT,bear,bear,TRENDING,2.743e-05,2.8e-05,2.4e-05,2.1e-05,2.18,-1.0,46.2,-4.8,5.84,2.94,3.0,64.0,-0.315,2,1.5,75.0,131578947.3684,sl,2.8e-05,stop_loss,35,-75.0
VIRTUAL/USDT,S3,2025-11-25 07:00,SHORT,bear,bear,TRENDING,0.9193,0.95322,0.802524,0.685748,2.0,-1.0,45.8,-2.9,8.11,4.03,3.0,85.4,-0.487,2,1.5,75.0,2211.0849,sl,0.95322,stop_loss,36,-75.0
GMT/USDT,S5,2025-11-29 20:00,SHORT,range,n/a,TRENDING,0.01783,0.018496,0.016498,0.015166,2.0,3.5,32.7,,6.19,2.31,,,,0,0.5,25.0,37537.5375,tp1+trail,0.015501,trail_stop,41,68.71
AAVE/USDT,S5,2025-12-01 00:00,SHORT,range,n/a,TRENDING,177.46,184.066309,164.247382,151.034764,2.0,1.27,42.3,,5.01,2.4,,,,0,0.5,25.0,3.7843,tp1+trail,169.038926,trail_stop,21,40.93
INJ/USDT,S5,2025-12-01 12:00,SHORT,range,n/a,TRANSITIONAL,5.16,5.824578,3.830844,2.501688,2.0,-1.0,23.2,,9.26,3.28,,,,0,1.5,75.0,112.8536,sl,5.824578,stop_loss,27,-75.0
LTC/USDT,S5,2025-12-01 16:00,SHORT,range,n/a,TRANSITIONAL,75.65,83.30091,60.34818,45.04636,2.0,-1.0,16.7,,4.97,2.12,,,,0,0.5,25.0,3.2676,sl,83.30091,stop_loss,30,-25.0
ALT/USDT,S5,2025-12-01 20:00,SHORT,range,n/a,TRANSITIONAL,0.01222,0.012972,0.010716,0.009212,2.0,-1.0,30.1,,20.68,4.12,,,,0,1.5,75.0,99734.0426,sl,0.012972,stop_loss,4,-75.0
DOGE/USDT,S5,2025-12-06 08:00,SHORT,range,n/a,TRENDING,0.13928,0.141778,0.134284,0.129288,2.0,-1.0,34.4,,8.29,1.99,,,,0,0.25,7.5,3002.4019,sl,0.141778,stop_loss,33,-7.5
ICP/USDT,S5,2025-12-06 08:00,SHORT,range,n/a,RANGING,3.5,3.702626,3.094748,2.689496,2.0,-1.0,38.1,,9.14,3.29,,,,0,1.5,45.0,222.084,sl,3.702626,stop_loss,81,-45.0
LTC/USDT,S5,2025-12-06 08:00,SHORT,range,n/a,TRANSITIONAL,80.19,81.61943,77.33114,74.47228,2.0,-1.0,36.2,,7.17,1.79,,,,0,0.25,7.5,5.2468,sl,81.61943,stop_loss,5,-7.5
TAO/USDT,S5,2025-12-09 08:00,LONG,range,n/a,TRANSITIONAL,302.3,282.145661,342.608678,382.917356,2.0,-1.0,60.6,,8.52,3.34,,,,0,1.5,45.0,2.2328,sl,282.145661,stop_loss,42,-45.0
DASH/USDT,S5,2025-12-09 16:00,LONG,range,n/a,TRANSITIONAL,50.62,46.051872,59.756256,68.892512,2.0,-1.0,56.8,,12.94,4.54,,,,0,1.5,45.0,9.8509,sl,46.051872,stop_loss,33,-45.0
WLD/USDT,S5,2025-12-09 16:00,LONG,range,n/a,TRENDING,0.625,0.577179,0.720642,0.816284,2.0,-1.0,60.8,,7.03,3.14,,,,0,1.5,45.0,941.0092,sl,0.577179,stop_loss,71,-45.0
DASH/USDT,S5,2025-12-15 00:00,SHORT,range,n/a,RANGING,41.0,43.518417,35.963166,30.926332,2.0,-1.0,26.1,,14.24,3.6,,,,0,1.5,26.25,10.4232,sl,43.518417,stop_loss,14,-26.25
ME/USDT,S5,2025-12-15 12:00,SHORT,range,n/a,TRANSITIONAL,0.25,0.262545,0.22491,0.19982,2.0,1.3,25.6,,7.71,2.84,,,,0,1.5,26.25,2092.4671,tp1+trail,0.233633,trail_stop,31,43.37
BCH/USDT,S5,2025-12-15 16:00,SHORT,range,n/a,TRANSITIONAL,542.2,579.366617,467.866766,393.533532,2.0,-1.0,31.8,,4.78,2.05,,,,0,0.5,8.75,0.2354,sl,579.366617,stop_loss,75,-8.75
ICP/USDT,S5,2025-12-15 16:00,SHORT,range,n/a,TRANSITIONAL,3.082,3.334586,2.576828,2.071656,2.0,-1.0,35.4,,10.9,2.89,,,,0,1.5,26.25,103.925,sl,3.334586,stop_loss,126,-26.25
LTC/USDT,S5,2025-12-15 16:00,SHORT,range,n/a,TRANSITIONAL,77.84,82.150041,69.219918,60.599836,2.0,0.2,33.8,,5.4,1.88,,,,0,0.25,4.38,1.0151,timeout,76.97,timeout,240,0.88
TON/USDT,S5,2025-12-15 16:00,SHORT,range,n/a,TRENDING,1.506,1.599151,1.319698,1.133396,2.0,0.06,28.9,,4.65,2.14,,,,0,0.5,8.75,93.9335,timeout,1.5,timeout,240,0.56
TRUMP/USDT,S5,2025-12-15 16:00,SHORT,range,n/a,TRENDING,5.353,5.553323,4.952354,4.551708,2.0,2.66,26.7,,4.41,1.36,,,,0,0.25,4.38,21.8397,tp1+trail,4.819646,trail_stop,208,10.2
COS/USDT,S5,2025-12-16 04:00,SHORT,range,n/a,TRANSITIONAL,0.001268,0.001304,0.001196,0.001124,2.0,1.61,32.9,,9.72,2.43,,,,0,0.5,8.75,243055.5556,tp1+trail,0.00121,trail_stop,57,15.86
ONDO/USDT,S5,2025-12-16 04:00,SHORT,range,n/a,TRENDING,0.406,0.422889,0.372222,0.338444,2.0,-1.0,26.5,,12.88,3.0,,,,0,1.5,26.25,1554.2661,sl,0.422889,stop_loss,35,-26.25
FET/USDT,S5,2025-12-16 08:00,SHORT,range,n/a,RANGING,0.2185,0.234121,0.187258,0.156016,2.0,0.56,30.3,,8.12,3.31,,,,0,1.5,26.25,1680.4302,timeout,0.2097,timeout,240,14.79
INJ/USDT,S5,2025-12-16 08:00,SHORT,range,n/a,TRANSITIONAL,4.87,5.063228,4.483544,4.097088,2.0,-1.0,30.0,,10.14,3.01,,,,0,1.5,26.25,135.8499,sl,5.063228,stop_loss,31,-26.25
ME/USDT,S5,2025-12-17 04:00,SHORT,range,n/a,TRENDING,0.227,0.240425,0.20015,0.1733,2.0,1.66,24.0,,20.01,3.02,,,,0,1.5,26.25,1955.3073,tp1+trail,0.204675,trail_stop,191,48.08
WLD/USDT,S5,2025-12-17 08:00,SHORT,range,n/a,TRENDING,0.514,0.549855,0.44229,0.37058,2.0,0.68,30.9,,16.14,3.06,,,,0,1.5,26.25,732.1155,timeout,0.4897,timeout,240,17.79
GMT/USDT,S5,2025-12-18 04:00,SHORT,range,n/a,TRENDING,0.01384,0.014352,0.012816,0.011792,2.0,-1.0,25.2,,11.27,2.92,,,,0,1.5,45.0,87890.625,sl,0.014352,stop_loss,10,-45.0
PENGU/USDT,S5,2025-12-18 04:00,SHORT,range,n/a,TRANSITIONAL,0.009216,0.009851,0.007946,0.006676,2.0,-0.25,29.5,,12.92,4.36,,,,0,1.5,26.25,41338.5827,timeout,0.009373,timeout,240,-6.49
FIDA/USDT,S5,2025-12-18 20:00,SHORT,range,n/a,TRANSITIONAL,0.0368,0.040995,0.02841,0.02002,2.0,-1.0,23.6,,10.01,3.23,,,,0,1.5,26.25,6257.4493,sl,0.040995,stop_loss,36,-26.25
ONDO/USDT,S3,2025-12-22 19:00,SHORT,bear,bear,TRENDING,0.3904,0.403054,0.34484,0.29928,2.0,2.47,44.1,-5.2,3.66,2.38,3.0,87.6,-1.484,2,0.5,8.75,691.481,timeout,0.3591,timeout,220,21.64
TAO/USDT,S3,2025-12-22 19:00,SHORT,bear,bear,TRENDING,221.3,231.000731,192.377408,163.454816,2.0,-1.0,37.0,0.7,6.6,2.69,1.0,92.9,-1.904,2,0.5,8.75,0.902,sl,231.000731,stop_loss,152,-8.75
AAVE/USDT,S5,2025-12-23 12:00,SHORT,range,n/a,TRANSITIONAL,151.27,161.081647,131.646706,112.023412,2.0,0.54,22.3,,20.94,3.28,,,,0,1.5,26.25,2.6754,timeout,146.02,timeout,203,14.05
COS/USDT,S5,2025-12-23 16:00,SHORT,range,n/a,TRANSITIONAL,0.001203,0.001235,0.001139,0.001075,2.0,-1.0,40.4,,4.88,1.93,,,,0,0.25,4.38,136718.75,sl,0.001235,stop_loss,2,-4.38
ENA/USDT,S3,2025-12-25 22:00,SHORT,bear,bear,TRENDING,0.2031,0.20845,0.172904,0.146308,2.0,-1.0,42.6,-3.4,3.41,2.36,2.0,63.8,-0.296,1,0.5,8.75,1635.514,sl,0.20845,stop_loss,4,-8.75
ME/USDT,S3,2025-12-25 22:00,SHORT,bear,bear,TRENDING,0.2029,0.20999,0.176484,0.151968,2.0,-1.0,39.6,-11.2,5.68,2.57,4.0,67.6,-1.392,1,0.5,8.75,1234.1326,sl,0.20999,stop_loss,26,-8.75
BTC/USDT,S5,2025-12-29 12:00,SHORT,range,n/a,TRANSITIONAL,98864.6,101197.965364,94197.869272,89531.138544,2.0,4.57,30.0,,7.03,1.38,,,,0,0.25,4.38,0.0019,tp1+trail,88209.610728,trail_stop,20,14.56
ETH/USDT,S5,2025-12-29 12:00,SHORT,range,n/a,TRENDING,1880.14,1930.72719,1778.96562,1677.79124,2.0,-1.0,28.8,,11.29,1.82,,,,0,0.25,4.38,0.0865,sl,1930.72719,stop_loss,1,-4.38
