symbol,strategy,entry_time,direction,trend,btc_regime,regime,entry,stop_loss,tp1,tp2,rr,actual_rr,rsi,rsi_dir,ema_spread_pct,atr_pct,pb_candles,entry_body_pct,ema21_dist_pct,entry_delay_1h,size_multiplier,risk_usd,position_size,outcome,exit_price,exit_reason,candles_held,pnl
DASH/USDT,S5,2020-12-10 04:00,SHORT,range,n/a,TRENDING,94.25,97.460066,87.829868,81.409736,2.0,0.72,39.0,,11.33,2.91,,,,0,1.5,45.0,14.0184,tp1+trail,91.930196,trail_stop,34,61.26
SOL/USDT,S5,2020-12-10 08:00,SHORT,range,n/a,RANGING,1.5922,1.710408,1.355784,1.119368,2.0,-1.0,35.5,,21.64,4.11,,,,0,1.5,45.0,380.6849,sl,1.710408,stop_loss,115,-45.0
DOT/USDT,S5,2020-12-15 20:00,LONG,range,n/a,TRANSITIONAL,5.2409,5.021975,5.67875,6.1166,2.0,1.43,68.8,,8.57,2.25,,,,0,0.5,15.0,68.5166,tp1+trail,5.554425,trail_stop,45,25.74
UNI/USDT,S5,2020-12-15 20:00,LONG,range,n/a,TRANSITIONAL,3.4747,3.279514,3.865072,4.255444,2.0,-1.0,62.3,,16.53,2.96,,,,0,1.5,45.0,230.5493,sl,3.279514,stop_loss,4,-45.0
ALGO/USDT,S5,2020-12-16 08:00,LONG,range,n/a,TRANSITIONAL,0.3324,0.312505,0.37219,0.41198,2.0,1.84,61.7,,9.25,2.94,,,,0,1.5,45.0,2261.8748,tp1+trail,0.368916,trail_stop,77,86.3
MATIC/USDT,S5,2020-12-16 16:00,LONG,range,n/a,TRANSITIONAL,0.01962,0.018458,0.021944,0.024268,2.0,-1.0,62.2,,12.68,2.67,,,,0,0.5,15.0,12908.778,sl,0.018458,stop_loss,17,-15.0
BTC/USDT,S5,2020-12-17 00:00,LONG,range,n/a,TRENDING,21335.52,19491.550715,25023.45857,28711.39714,2.0,2.49,82.8,,3.13,1.77,,,,0,0.25,7.5,0.0041,tp1+trail,25919.652143,trail_stop,231,16.96
ADA/USDT,S5,2020-12-17 00:00,LONG,range,n/a,TRANSITIONAL,0.16814,0.158621,0.187178,0.206216,2.0,-1.0,71.4,,7.05,2.69,,,,0,0.5,15.0,1575.7958,sl,0.158621,stop_loss,24,-15.0
NEAR/USDT,S5,2020-12-17 00:00,LONG,range,n/a,TRANSITIONAL,1.0469,0.998557,1.143586,1.240272,2.0,-1.0,64.3,,8.08,2.61,,,,0,0.5,15.0,310.2828,sl,0.998557,stop_loss,20,-15.0
BCH/USDT,S5,2020-12-17 00:00,LONG,range,n/a,TRANSITIONAL,312.07,294.041387,348.127226,384.184452,2.0,1.85,75.2,,13.12,2.75,,,,0,0.5,15.0,0.832,tp1+trail,345.49416,trail_stop,81,28.9
ZEC/USDT,S5,2020-12-17 00:00,LONG,range,n/a,TRANSITIONAL,73.21,69.773234,80.083532,86.957064,2.0,-1.0,70.8,,5.66,2.2,,,,0,0.5,15.0,4.3646,sl,69.773234,stop_loss,106,-15.0
LINK/USDT,S5,2020-12-17 08:00,LONG,range,n/a,TRANSITIONAL,13.5871,13.165238,14.430824,15.274548,2.0,-1.0,67.6,,8.45,2.49,,,,0,0.5,15.0,35.5567,sl,13.165238,stop_loss,1,-15.0
TRX/USDT,S5,2020-12-17 08:00,LONG,range,n/a,TRENDING,0.03127,0.0305,0.03281,0.03435,2.0,-1.0,68.8,,8.92,1.92,,,,0,0.25,7.5,9740.2597,sl,0.0305,stop_loss,1,-7.5
AAVE/USDT,S5,2020-12-19 12:00,LONG,range,n/a,TRANSITIONAL,93.794,86.918782,107.544436,121.294872,2.0,-1.0,66.1,,10.01,4.22,,,,0,1.5,45.0,6.5452,sl,86.918782,stop_loss,12,-45.0
BNB/USDT,S5,2020-12-21 04:00,LONG,range,n/a,TRANSITIONAL,35.4845,32.092595,42.26831,49.05212,2.0,-1.0,74.3,,17.71,3.09,,,,0,1.5,45.0,13.2669,sl,32.092595,stop_loss,6,-45.0
CHZ/USDT,S3,2020-12-22 15:00,LONG,bull,bull,TRENDING,0.017834,0.016404,0.0246,0.029885,2.29,-1.0,53.2,-8.1,9.95,9.97,1.0,91.1,0.968,6,0.75,22.5,15734.2657,sl,0.016404,stop_loss,13,-22.5
ETH/USDT,S5,2020-12-28 08:00,LONG,range,n/a,TRANSITIONAL,733.47,646.565279,907.279442,1081.088884,2.0,2.35,72.5,,15.48,3.69,,,,0,1.5,26.25,0.3021,tp1+trail,937.395837,trail_stop,152,57.06
BNB/USDT,S5,2020-12-28 08:00,LONG,range,n/a,TRANSITIONAL,35.2055,32.346048,40.924404,46.643308,2.0,2.17,61.7,,8.82,3.37,,,,0,1.5,45.0,15.7373,tp1+trail,41.422645,trail_stop,167,93.92
UNI/USDT,S5,2020-12-28 08:00,LONG,range,n/a,TRANSITIONAL,3.8427,3.446908,4.634284,5.425868,2.0,1.57,63.1,,9.43,4.5,,,,0,1.5,45.0,113.6961,tp1+trail,4.463824,trail_stop,76,80.31
ALGO/USDT,S5,2020-12-28 12:00,LONG,range,n/a,TRANSITIONAL,0.3427,0.307439,0.413222,0.483744,2.0,1.88,60.1,,8.86,4.53,,,,0,1.5,75.0,2126.9958,tp1+trail,0.408817,trail_stop,98,145.32
DOT/USDT,S5,2020-12-28 16:00,LONG,range,n/a,TRANSITIONAL,6.289,5.341879,8.183242,10.077484,2.0,1.76,75.7,,9.15,4.14,,,,0,1.5,75.0,79.1873,tp1+trail,7.954035,trail_stop,65,140.92
SOL/USDT,S5,2020-12-29 20:00,LONG,range,n/a,TRANSITIONAL,1.6515,1.481187,1.992126,2.332752,2.0,-1.0,68.9,,18.94,4.99,,,,0,1.5,75.0,440.3657,sl,1.481187,stop_loss,28,-75.0
ATOM/USDT,S5,2020-12-30 08:00,LONG,range,n/a,TRANSITIONAL,5.694,5.29533,6.49134,7.28868,2.0,-1.0,67.0,,19.33,4.52,,,,0,1.5,75.0,188.1255,sl,5.29533,stop_loss,17,-75.0
BTC/USDT,S5,2020-12-30 20:00,LONG,range,n/a,TRENDING,28776.46,26919.273393,32490.833214,36205.206428,2.0,1.79,69.3,,6.72,2.79,,,,0,1.5,75.0,0.0404,tp1+trail,32097.82018,trail_stop,72,142.12
UNI/USDT,S5,2021-01-01 00:00,LONG,range,n/a,TRANSITIONAL,5.1501,4.2541,6.9421,8.7341,2.0,0.82,81.3,,24.71,4.97,,,,0,1.5,75.0,83.7054,timeout,5.887,timeout,240,61.68
AVAX/USDT,S5,2021-01-01 08:00,LONG,range,n/a,TRANSITIONAL,3.1753,2.958095,3.60971,4.04412,2.0,2.04,64.7,,9.96,3.76,,,,0,1.5,75.0,345.2959,tp1+trail,3.617785,trail_stop,5,151.39
ALGO/USDT,S5,2021-01-01 16:00,LONG,range,n/a,TRANSITIONAL,0.408,0.339503,0.544994,0.681988,2.0,-0.29,75.9,,10.91,5.0,,,,0,1.5,75.0,1094.9385,timeout,0.3878,timeout,240,-22.12
DOGE/USDT,S5,2021-01-01 20:00,LONG,range,n/a,TRENDING,0.005219,0.004676,0.006306,0.007392,2.0,2.35,73.4,,11.64,3.7,,,,0,1.5,75.0,138121.547,tp1+trail,0.006495,trail_stop,7,163.22
ETH/USDT,S5,2021-01-04 00:00,LONG,range,n/a,TRENDING,978.28,772.81197,1389.21606,1800.15212,2.0,0.76,88.1,,10.83,3.82,,,,0,1.5,75.0,0.365,timeout,1133.79,timeout,240,56.76
ADA/USDT,S5,2021-01-04 00:00,LONG,range,n/a,TRANSITIONAL,0.20615,0.183475,0.2515,0.29685,2.0,1.67,72.0,,9.64,4.49,,,,0,1.5,75.0,3307.6075,tp1+trail,0.243986,trail_stop,43,137.57
LINK/USDT,S5,2021-01-04 00:00,LONG,range,n/a,TRANSITIONAL,13.6814,12.354641,16.334918,18.988436,2.0,1.79,71.4,,16.22,4.51,,,,0,1.5,75.0,56.5287,tp1+trail,16.052023,trail_stop,62,142.0
TRX/USDT,S5,2021-01-04 00:00,LONG,range,n/a,TRANSITIONAL,0.02949,0.02704,0.03439,0.03929,2.0,-1.0,68.9,,4.72,3.05,,,,0,1.5,75.0,30612.2449,sl,0.02704,stop_loss,9,-75.0
BCH/USDT,S5,2021-01-04 00:00,LONG,range,n/a,TRENDING,423.61,372.731631,525.366738,627.123476,2.0,2.08,80.0,,13.07,4.26,,,,0,1.5,75.0,1.4741,tp1+trail,529.584893,trail_stop,140,153.11
LTC/USDT,S5,2021-01-04 00:00,LONG,range,n/a,TRENDING,161.24,143.474532,196.770936,232.301872,2.0,-1.0,79.7,,21.16,4.62,,,,0,1.5,75.0,4.2217,sl,143.474532,stop_loss,9,-75.0
AAVE/USDT,S5,2021-01-04 04:00,LONG,range,n/a,TRANSITIONAL,103.139,86.282492,136.852016,170.565032,2.0,-1.0,72.8,,9.55,4.4,,,,0,1.5,75.0,4.4493,sl,86.282492,stop_loss,6,-75.0
DOGE/USDT,S3,2021-01-04 15:00,LONG,bull,bull,TRENDING,0.0102286,0.008096,0.016888,0.023547,2.0,-1.0,57.9,-6.6,28.69,16.77,1.0,80.7,4.137,2,0.75,37.5,17584.1696,sl,0.008096,stop_loss,160,-37.5
COS/USDT,S5,2021-01-14 16:00,LONG,range,n/a,TRENDING,0.00793,0.007115,0.00956,0.01119,2.0,-1.0,66.4,,13.37,4.41,,,,0,1.5,75.0,92024.5399,sl,0.007115,stop_loss,23,-75.0
NEAR/USDT,S5,2021-01-15 04:00,LONG,range,n/a,TRENDING,1.8352,1.61855,2.2685,2.7018,2.0,2.82,67.2,,21.35,4.93,,,,0,1.5,75.0,346.1805,tp1+trail,2.447099,trail_stop,47,180.91
ETH/USDT,S3,2021-01-16 00:00,LONG,bull,bull,TRENDING,1188.41,1133.390605,1426.27511,1684.02022,2.0,3.91,51.7,-7.9,3.31,6.15,2.0,68.7,0.868,3,0.75,37.5,0.6816,tp1+trail,1403.690605,trail_stop,84,154.43
ZEC/USDT,S3,2021-01-18 23:00,LONG,bull,bull,TRENDING,103.98,101.114432,120.69,132.41754,2.35,-1.0,51.2,0.0,5.7,5.1,2.0,53.4,0.763,2,0.75,37.5,13.0864,sl,101.114432,stop_loss,26,-37.5
LTC/USDT,S5,2021-01-19 08:00,LONG,range,n/a,TRENDING,164.27,141.777261,209.255478,254.240956,2.0,-1.0,68.2,,10.26,4.5,,,,0,1.5,75.0,3.3344,sl,141.777261,stop_loss,27,-75.0
LINK/USDT,S3,2021-01-20 18:00,LONG,bull,bull,TRENDING,20.7058,19.828782,28.081358,34.871716,2.0,-1.0,54.0,4.0,7.28,6.2,6.0,50.7,1.019,1,0.75,37.5,42.7585,sl,19.828782,stop_loss,14,-37.5
TRX/USDT,S5,2021-01-29 12:00,LONG,range,n/a,TRANSITIONAL,0.0308,0.029173,0.034054,0.037308,2.0,6.37,61.5,,7.73,2.9,,,,0,1.5,75.0,46097.1112,tp1+trail,0.041157,trail_stop,2,313.71
BNB/USDT,S5,2021-01-30 08:00,LONG,range,n/a,TRANSITIONAL,43.4392,41.471549,47.374502,51.309804,2.0,2.64,60.2,,8.37,2.43,,,,0,0.5,25.0,12.7055,tp1+trail,48.643097,trail_stop,51,58.06
FET/USDT,S3,2021-02-01 02:00,LONG,bull,bull,TRENDING,0.10109,0.094808,0.12934,0.1567,2.0,6.71,53.9,1.3,4.93,6.57,2.0,58.5,1.675,1,0.75,37.5,5969.4365,tp1+trail,0.143218,trail_stop,61,210.06
CHZ/USDT,S5,2021-02-01 08:00,LONG,range,n/a,RANGING,0.022309,0.019678,0.027571,0.032833,2.0,2.38,62.0,,14.81,4.69,,,,0,1.5,75.0,28506.2714,tp1+trail,0.028567,trail_stop,216,164.2
BNB/USDT,S5,2021-02-01 20:00,LONG,range,n/a,TRANSITIONAL,49.65,46.606193,55.737614,61.825228,2.0,1.69,75.7,,12.32,3.04,,,,0,1.5,75.0,24.6402,tp1+trail,54.788777,trail_stop,74,138.31
COS/USDT,S3,2021-02-02 16:00,LONG,bull,bull,TRENDING,0.00937,0.009005,0.01081,0.01237,2.0,4.97,52.4,-3.9,4.62,6.16,1.0,63.2,0.403,3,0.75,37.5,102739.726,tp1+trail,0.011185,trail_stop,22,167.2
DASH/USDT,S5,2021-02-03 00:00,LONG,range,n/a,TRANSITIONAL,109.85,103.734006,122.081988,134.313976,2.0,1.28,63.8,,5.64,2.67,,,,0,0.5,25.0,4.0876,tp1+trail,117.684006,trail_stop,64,41.01
ETH/USDT,S5,2021-02-03 04:00,LONG,range,n/a,TRENDING,1539.57,1380.418648,1857.872704,2176.175408,2.0,1.95,74.2,,8.56,3.27,,,,0,1.5,75.0,0.4712,tp1+timeout,1849.43,timeout,240,148.0
LTC/USDT,S5,2021-02-03 04:00,LONG,range,n/a,TRANSITIONAL,153.45,138.941806,182.466388,211.482776,2.0,1.94,71.1,,12.32,3.66,,,,0,1.5,75.0,5.1695,tp1+trail,181.575418,trail_stop,165,147.7
ZEC/USDT,S5,2021-02-03 04:00,LONG,range,n/a,RANGING,96.24,89.510929,109.698142,123.156284,2.0,-1.0,69.1,,13.26,3.36,,,,0,1.5,75.0,11.1457,sl,89.510929,stop_loss,35,-75.0
BTC/USDT,S5,2021-02-03 16:00,LONG,range,n/a,TRANSITIONAL,36850.0,34821.731113,40906.537774,44963.075548,2.0,1.2,66.6,,8.09,2.93,,,,0,1.5,75.0,0.037,tp1+trail,39284.591113,trail_stop,79,120.09
ALGO/USDT,S5,2021-02-03 16:00,LONG,range,n/a,TRENDING,0.7069,0.647828,0.825044,0.943188,2.0,2.6,67.6,,5.61,4.15,,,,0,1.5,75.0,1269.6371,tp1+trail,0.860656,trail_stop,48,172.61
BCH/USDT,S5,2021-02-03 16:00,LONG,range,n/a,TRANSITIONAL,440.56,422.585353,476.509294,512.458588,2.0,-1.0,62.1,,11.95,3.22,,,,0,1.5,75.0,4.1725,sl,422.585353,stop_loss,17,-75.0
AVAX/USDT,S5,2021-02-04 08:00,LONG,range,n/a,TRENDING,15.4701,13.23698,19.93634,24.40258,2.0,3.55,73.4,,12.89,4.8,,,,0,1.5,75.0,33.5853,tp1+trail,23.388359,trail_stop,75,207.97
TRX/USDT,S3,2021-02-04 19:00,LONG,bull,bull,TRENDING,0.03348,0.032758,0.04439,0.04168,5.32,18.27,53.2,-2.0,3.19,3.64,2.0,50.0,0.101,2,1.5,75.0,103878.1163,tp1+trail,0.046668,trail_stop,110,1251.61
BNB/USDT,S5,2021-02-05 08:00,LONG,range,n/a,TRENDING,57.7949,53.753028,65.878644,73.962388,2.0,1.91,81.5,,12.47,3.1,,,,0,1.5,75.0,18.5558,tp1+trail,65.525684,trail_stop,14,146.73
FIL/USDT,S5,2021-02-05 20:00,LONG,range,n/a,TRANSITIONAL,25.1546,22.895828,29.672144,34.189688,2.0,2.82,80.3,,3.92,2.28,,,,0,0.5,25.0,11.068,tp1+trail,31.527056,trail_stop,77,60.27
ADA/USDT,S5,2021-02-06 08:00,LONG,range,n/a,TRENDING,0.54543,0.505619,0.625052,0.704674,2.0,1.92,79.4,,31.08,4.91,,,,0,1.5,75.0,1883.9014,tp1+trail,0.621826,trail_stop,15,146.96
BNB/USDT,S5,2021-02-06 08:00,LONG,range,n/a,TRENDING,70.4045,60.183489,90.846522,111.288544,2.0,2.16,84.3,,33.94,4.31,,,,0,1.5,75.0,7.3378,tp1+trail,92.450467,trail_stop,71,155.88
XRP/USDT,S3,2021-02-08 05:00,LONG,bull,bull,TRENDING,0.42783,0.41074,0.5178,0.755,2.07,5.87,52.1,4.6,5.47,6.12,4.0,67.1,0.986,0,0.75,37.5,2194.2657,tp1+trail,0.52811,trail_stop,52,208.73
DASH/USDT,S5,2021-02-09 00:00,LONG,range,n/a,TRANSITIONAL,126.16,119.102576,140.274848,154.389696,2.0,2.61,65.6,,7.03,3.48,,,,0,1.5,75.0,10.6271,tp1+trail,144.605152,trail_stop,34,173.01
FIL/USDT,S5,2021-02-09 04:00,LONG,range,n/a,TRENDING,30.5789,23.638387,44.459926,58.340952,2.0,2.9,82.3,,7.83,4.05,,,,0,1.5,75.0,10.8061,tp1+trail,50.724274,trail_stop,19,183.85
TRX/USDT,S5,2021-02-09 16:00,LONG,range,n/a,TRENDING,0.04792,0.040641,0.062478,0.077036,2.0,1.61,84.4,,25.36,4.46,,,,0,1.5,75.0,10303.6131,tp1+trail,0.059633,trail_stop,237,135.34
ZEC/USDT,S5,2021-02-09 20:00,LONG,range,n/a,TRANSITIONAL,108.09,97.912467,128.445066,148.800132,2.0,2.27,76.4,,11.57,3.38,,,,0,1.5,75.0,7.3692,tp1+trail,131.177402,trail_stop,42,160.07
DASH/USDT,S5,2021-02-10 12:00,LONG,range,n/a,TRENDING,143.91,129.50141,172.72718,201.54436,2.0,-1.0,81.4,,17.33,3.76,,,,0,1.5,75.0,5.2052,sl,129.50141,stop_loss,3,-75.0
COS/USDT,S3,2021-02-10 18:00,LONG,bull,bull,TRENDING,0.01293,0.011774,0.017766,0.022432,2.0,5.25,58.1,-9.0,8.91,7.51,1.0,68.3,0.578,1,0.75,37.5,32439.4464,tp1+trail,0.018994,trail_stop,67,176.8
LINK/USDT,S5,2021-02-13 16:00,LONG,range,n/a,TRENDING,30.5032,28.414702,34.680196,38.857192,2.0,1.54,64.2,,14.39,4.3,,,,0,1.5,75.0,35.911,tp1+trail,33.728604,trail_stop,13,132.91
DOT/USDT,S5,2021-02-13 16:00,LONG,range,n/a,TRENDING,28.8053,26.546383,33.323134,37.840968,2.0,-1.0,67.4,,23.02,4.68,,,,0,1.5,75.0,33.2018,sl,26.546383,stop_loss,23,-75.0
BCH/USDT,S5,2021-02-13 16:00,LONG,range,n/a,TRENDING,595.91,527.489526,732.750948,869.591896,2.0,1.68,72.1,,16.68,4.2,,,,0,1.5,75.0,1.0962,tp1+trail,710.598577,trail_stop,33,137.86
COS/USDT,S3,2021-02-15 07:00,LONG,bull,bull,TRENDING,0.01634,0.014163,0.023702,0.031064,2.0,-1.0,52.6,-4.6,12.47,9.68,1.0,82.5,0.428,2,0.75,37.5,17225.5397,sl,0.014163,stop_loss,193,-37.5
ZEC/USDT,S3,2021-02-15 10:00,LONG,bull,bull,TRENDING,158.89,142.868561,203.728706,250.707412,2.0,-1.0,57.3,-1.7,14.55,7.73,2.0,75.9,3.018,1,0.75,37.5,2.3406,sl,142.868561,stop_loss,170,-37.5
XRP/USDT,S3,2021-02-16 03:00,LONG,bull,bull,TRENDING,0.57566,0.54978,0.7315,0.88734,2.0,-1.0,51.8,0.1,7.73,6.34,1.0,64.3,1.22,2,0.75,37.5,1448.9954,sl,0.54978,stop_loss,8,-37.5
LINK/USDT,S3,2021-02-19 06:00,LONG,bull,bull,TRENDING,32.4916,31.428925,37.460036,42.278872,2.0,-1.0,54.7,0.9,4.45,4.08,1.0,83.3,0.599,1,1.5,75.0,70.5766,sl,31.428925,stop_loss,75,-75.0
SOL/USDT,S5,2021-02-19 20:00,LONG,range,n/a,TRENDING,11.4696,9.552731,15.303338,19.137076,2.0,-1.0,76.4,,23.88,4.97,,,,0,1.5,75.0,39.1263,sl,9.552731,stop_loss,64,-75.0
BTC/USDT,S5,2021-02-20 00:00,LONG,range,n/a,TRENDING,55906.0,52950.772724,61816.454552,67726.909104,2.0,-1.0,80.5,,10.66,2.34,,,,0,0.5,25.0,0.0085,sl,52950.772724,stop_loss,60,-25.0
BNB/USDT,S3,2021-02-24 23:00,LONG,bull,bull,TRENDING,254.5056,232.623836,351.222028,447.938456,2.0,-1.0,51.8,-3.0,10.26,11.34,1.0,78.3,2.057,2,0.75,37.5,1.7138,sl,232.623836,stop_loss,24,-37.5
BTC/USDT,S5,2021-03-02 00:00,LONG,range,n/a,TRENDING,49587.03,47088.610938,54583.868124,59580.706248,2.0,-1.0,58.1,,11.85,3.75,,,,0,1.5,75.0,0.03,sl,47088.610938,stop_loss,20,-75.0
FIL/USDT,S5,2021-03-03 16:00,LONG,range,n/a,TRENDING,43.6579,39.02792,52.91786,62.17782,2.0,-1.0,75.4,,13.19,3.76,,,,0,1.5,75.0,16.1988,sl,39.02792,stop_loss,32,-75.0
ETH/USDT,S5,2021-03-08 00:00,LONG,range,n/a,TRENDING,1726.16,1602.044595,1974.39081,2222.62162,2.0,0.74,68.0,,14.84,3.28,,,,0,1.5,45.0,0.3626,timeout,1818.38,timeout,240,33.44
UNI/USDT,S5,2021-03-08 00:00,LONG,range,n/a,TRANSITIONAL,34.2651,29.240562,44.314176,54.363252,2.0,-1.0,76.5,,17.26,4.99,,,,0,1.5,75.0,14.9267,sl,29.240562,stop_loss,109,-75.0
AAVE/USDT,S5,2021-03-08 00:00,LONG,range,n/a,TRENDING,414.89,383.372554,477.924892,540.959784,2.0,-1.0,61.6,,16.2,4.66,,,,0,1.5,45.0,1.4278,sl,383.372554,stop_loss,106,-45.0
